match_id,player_id,card_team1,schedule_team1,card_score,schedule_score,owner_side_in_schedule,card_label,schedule_winner,same_order,owner_first_on_card,label_agrees
3cf2b617-81ef-4a6a-8072-26feca265196,c2ae75e9-a8ea-43e9-89b0-df5d44f5fa61,Ayaan Mishra / Viraj Dewan,Akhil Bansal / Nikhil Bansal,0-9,9-0,2.0,Loss,1.0,False,True,True
80bc7e35-f267-4d2b-8f2a-0c0439abe7b3,c440118a-4188-4779-ac49-e31b9bd9398d,Karan Tandon / Anjan Vachhani,Karan Tandon / Anjan Vachhani,8-5,8-5,1.0,Win,1.0,True,True,True
897a1ba8-cea5-4781-badd-474c2243a7fc,c440118a-4188-4779-ac49-e31b9bd9398d,Karan Tandon / Anjan Vachhani,Karan Tandon / Anjan Vachhani,2-8,2-8,1.0,Loss,2.0,True,True,True
0b4d90d9-4ced-49bb-baad-195df103ee22,c4e5ac58-b4da-413a-b134-eba55f9a1c56,Prabhas Sharma / Shashin Shah,Prabhas Sharma / Shashin Shah,1-8,1-8,1.0,Loss,2.0,True,True,True
86d79884-6d2e-45ab-aa86-928135db61ab,c4e5ac58-b4da-413a-b134-eba55f9a1c56,Prabhas Sharma / Shashin Shah,Prabhas Sharma / Shashin Shah,2-8,2-8,1.0,Loss,2.0,True,True,True
d915b459-9f70-4d09-b822-508e43eb6311,c4e5ac58-b4da-413a-b134-eba55f9a1c56,Prabhas Sharma / Shashin Shah,Gagan Singh / Jonas Spinoy,8-1,1-8,2.0,Win,2.0,False,True,True
30a3cbad-478c-4935-9d0f-f8e30b5fe9cc,c510921b-3d7b-42b1-8671-86a367a752e3,Junaid Sopariwala / Tabrez Sopariwala,Samkit Shah / Rahul Chandwani,4-8,8-4,2.0,Loss,1.0,False,True,True
887df84a-c482-4827-a9dd-8d8c059d0455,c510921b-3d7b-42b1-8671-86a367a752e3,Junaid Sopariwala / Tabrez Sopariwala,Junaid Sopariwala / Tabrez Sopariwala,8-2,8-2,1.0,Win,1.0,True,True,True
2c1ee55d-2e7e-42e2-84e7-88ba0c2c8231,c6ad7320-117c-4e7a-a4a6-e4c99fb34e23,Vijay Chhabria / Rupen Jhaveri,Vijay Chhabria / Rupen Jhaveri,8-5,8-5,1.0,Win,1.0,True,True,True
615dd833-6f0e-4af4-9c93-f1f8a261749d,c6ad7320-117c-4e7a-a4a6-e4c99fb34e23,Vijay Chhabria / Rupen Jhaveri,Vijay Chhabria / Rupen Jhaveri,8-0,8-0,1.0,Win,1.0,True,True,True
2187aa27-a0b8-47b4-96b6-b7bfda6acfed,c6ad7320-117c-4e7a-a4a6-e4c99fb34e23,Vijay Chhabria / Rupen Jhaveri,Vijay Chhabria / Rupen Jhaveri,8-1,8-1,1.0,Win,1.0,True,True,True
3de0a482-c380-4b3c-b640-ba433f6051a1,c6ad7320-117c-4e7a-a4a6-e4c99fb34e23,Vijay Chhabria / Rupen Jhaveri,Vijay Chhabria / Rupen Jhaveri,"6-0, 6-1","6-0, 6-1",1.0,Win,1.0,True,True,True
41e3a5e6-955f-434a-aed2-0a11c72770fe,c6ad7320-117c-4e7a-a4a6-e4c99fb34e23,Vijay Chhabria / Rupen Jhaveri,Vijay Chhabria / Rupen Jhaveri,"6-2, 6-1","6-2, 6-1",1.0,Win,1.0,True,True,True
0e432ae9-5a13-47fe-b532-c9e0b66e2f86,c70940a7-129d-4162-abf3-eec1f85f502c,Gayathri Sanjeev / Sunaina Vasudev,Gayathri Sanjeev / Sunaina Vasudev,1-8,1-8,1.0,Loss,2.0,True,True,True
d828bc6b-341b-4d92-84c4-b56c530855fc,c70940a7-129d-4162-abf3-eec1f85f502c,Gayathri Sanjeev / Sunaina Vasudev,Anam Sumar / Rasha Sumar,1-8,8-1,2.0,Loss,1.0,False,True,True
06250efe-35a5-47af-9ada-c76020ebf27e,c70940a7-129d-4162-abf3-eec1f85f502c,Gayathri Sanjeev / Sunaina Vasudev,Janita Bhandari / Tara Alisha Berry,3-8,8-3,2.0,Loss,1.0,False,True,True
c98c0998-e99a-4227-a6c3-99c12d82120b,c756f978-ba35-409f-86be-7892c3b38bea,Rhea Mathews / Dinika Thomas,Rhea Mathews / Dinika Thomas,8-3,8-3,1.0,Win,1.0,True,True,True
1b747b02-55a5-4572-b3ad-f7ef5dae98e2,c756f978-ba35-409f-86be-7892c3b38bea,Rhea Mathews / Dinika Thomas,Shireen Mahajan / Sukhmani Grewal,3-8,8-3,2.0,Loss,1.0,False,True,True
f925257e-0247-4516-a027-1455dbb370a6,c756f978-ba35-409f-86be-7892c3b38bea,Rhea Mathews / Dinika Thomas,Padma Veda Manikonda / Sameeksha Annem,6-9,9-6,2.0,Loss,1.0,False,True,True
ade6d3dc-838c-4708-98a1-637aab8022c1,c83a9f33-0d4f-4f6d-b21f-1cfc425dfe69,Aahan Jhaveri / Devansh Somani,Aahan Jhaveri / Devansh Somani,4-8,4-8,1.0,Loss,2.0,True,True,True
716eb0b5-61ba-4b6e-b730-38f20f0f1679,c83a9f33-0d4f-4f6d-b21f-1cfc425dfe69,Aahan Jhaveri / Devansh Somani,Rahil Patel / Rajveer Patel,6-8,8-6,2.0,Loss,1.0,False,True,True
e9697426-935e-4b70-b244-4d37774fc75c,c83a9f33-0d4f-4f6d-b21f-1cfc425dfe69,Aahan Jhaveri / Devansh Somani,Abhishek Yadev / Priyank Makwana,1-8,8-1,2.0,Loss,1.0,False,True,True
afa5a3b0-cfa6-4fc4-aa63-c3bb73222ef4,c8b84750-cba5-4022-8c4a-b6934fc472ff,Akash Wagh / Vinayak Kumar,Aditya Jagtap / Krishiv Patel,4-8,8-4,2.0,Loss,1.0,False,True,True
a84fe58e-7e4b-46b3-979f-6da63d791323,c8b84750-cba5-4022-8c4a-b6934fc472ff,Akash Wagh / Vinayak Kumar,Naesar Jewoor / Siddharth Dabrai,6-8,8-6,2.0,Loss,1.0,False,True,True
e0106e13-7adf-45a1-aece-c3e757a62287,c8b84750-cba5-4022-8c4a-b6934fc472ff,Akash Wagh / Vinayak Kumar,Varshil Trambadiya / Antariksh Mohandas,6-8,8-6,2.0,Loss,1.0,False,True,True
f7cadaf6-ba89-4418-aea4-d9dd92e7c127,cb8b4fb5-f72f-42c7-94c1-b7963e5c6e68,Yashvardhan Sarda / Suyash Vishnoi,Yashvardhan Sarda / Suyash Vishnoi,8-3,8-3,1.0,Win,1.0,True,True,True
17c5ad30-6d2e-4667-aa7f-b7ad341d6c42,cb8b4fb5-f72f-42c7-94c1-b7963e5c6e68,Yashvardhan Sarda / Suyash Vishnoi,Yashvardhan Sarda / Suyash Vishnoi,4-8,4-8,1.0,Loss,2.0,True,True,True
4c8546dd-c950-4fae-a79a-df9f01fb2f63,cb8b4fb5-f72f-42c7-94c1-b7963e5c6e68,Yashvardhan Sarda / Suyash Vishnoi,Mehul Bansal / Vaibhav Sahni,4-8,8-4,2.0,Loss,1.0,False,True,True
1b46e45a-a836-408a-aa1d-8e76abac735e,cb8b4fb5-f72f-42c7-94c1-b7963e5c6e68,Yashvardhan Sarda / Suyash Vishnoi,Tejas Shevde / Nishad Shevde,5-9,9-5,2.0,Loss,1.0,False,True,True
aeb8d31c-a284-49fe-8a58-84c758c845e8,cbb4f436-f8ad-44ca-b38e-fc9f7098ff97,Glenn Renny / Renny Chacko,Raghul Arvind / Subramanian Shivshankaran,8-1,1-8,2.0,Win,2.0,False,True,True
99234a0e-d119-48ca-b8ce-baef8ac9e992,cbb4f436-f8ad-44ca-b38e-fc9f7098ff97,Glenn Renny / Renny Chacko,Vishal Thomas / Terence Thomas,1-8,8-1,2.0,Loss,1.0,False,True,True
839f2df5-8b6f-4146-b77b-4c2ef14864ed,cbb4f436-f8ad-44ca-b38e-fc9f7098ff97,Glenn Renny / Renny Chacko,Shaan Shah / Sandip Sabharwal,6-8,8-6,2.0,Loss,1.0,False,True,True
27c9345c-d8c8-4e23-9b48-2563bc0f19f8,cbb558aa-ee6a-4b58-8184-8b54946a838f,Krishna Teja Ankam / Gundlapalle Yaswanth Reddy,Swaraj Deshmukh / Kaivalya Kalamse,4-8,8-4,2.0,Loss,1.0,False,True,True
9e2d4aad-4632-4ac8-87eb-16ef4a6a06a4,cbb558aa-ee6a-4b58-8184-8b54946a838f,Krishna Teja Ankam / Gundlapalle Yaswanth Reddy,Aryan Hemdev / Samar Malhotra,7-8,8-7,2.0,Loss,1.0,False,True,True
76189941-f243-4a65-bbec-27c65975cf79,cbb558aa-ee6a-4b58-8184-8b54946a838f,Krishna Teja Ankam / Gundlapalle Yaswanth Reddy,Krishna Teja Ankam / Gundlapalle Yaswanth Reddy,8-2,8-2,1.0,Win,1.0,True,True,True
fc70ffe7-a636-4f18-b434-7f88ef1e390e,cc0d0226-d2bc-4c4a-ab6f-9225b03becc6,Gehna Datwani / Sanaya Sabharwal,Gehna Datwani / Sanaya Sabharwal,2-8,2-8,1.0,Loss,2.0,True,True,True
27493bd5-a163-47e3-b3c3-bed27f3a623c,cc0d0226-d2bc-4c4a-ab6f-9225b03becc6,Gehna Datwani / Sanaya Sabharwal,Gehna Datwani / Sanaya Sabharwal,8-2,8-2,1.0,Win,1.0,True,True,True
972711ab-07af-48b2-b015-b11d6af742b4,cc0d0226-d2bc-4c4a-ab6f-9225b03becc6,Gehna Datwani / Sanaya Sabharwal,Gehna Datwani / Sanaya Sabharwal,8-3,8-3,1.0,Win,1.0,True,True,True
9d82e9f2-86bb-49ce-971b-8aecc1e5af25,cc0d0226-d2bc-4c4a-ab6f-9225b03becc6,Gehna Datwani / Sanaya Sabharwal,Nikita Hingorani / Dheeya Somaiya,"2-6, 6-2, 10-7","6-2, 2-6, 7-10",2.0,Win,2.0,False,True,True
dd421e1d-491c-4813-8691-10662aa5d36a,cc0d0226-d2bc-4c4a-ab6f-9225b03becc6,Gehna Datwani / Sanaya Sabharwal,Gehna Datwani / Sanaya Sabharwal,"6-3, 7-5","6-3, 7-5",1.0,Win,1.0,True,True,True
e2cb90e4-5852-4dc4-84cd-9a699a193604,cc2048b8-ce98-46c7-9918-b3dbdf5b0385,Siddharth Sanghai / Annanya Agarwal,Siddharth Sanghai / Annanya Agarwal,8-4,8-4,1.0,Win,1.0,True,True,True
27547e1f-ce07-4fbf-9754-17ebc4e9fc4e,cc2048b8-ce98-46c7-9918-b3dbdf5b0385,Siddharth Sanghai / Annanya Agarwal,Siddharth Sanghai / Annanya Agarwal,8-2,8-2,1.0,Win,1.0,True,True,True
394d3fb0-836b-4dc6-8c81-2e198bbffd37,cc2048b8-ce98-46c7-9918-b3dbdf5b0385,Siddharth Sanghai / Annanya Agarwal,Samkit Shah / Rahul Chandwani,5-9,9-5,2.0,Loss,1.0,False,True,True
28f4312c-10ea-4d70-805d-6b5fe710c7c9,ccedebb9-64af-42b4-bca1-e01d0b2c1ef5,Shivani Manjanna / Prarthana Prathap,Tulsi Mehta / Shraddha Damani,7-8,8-7,2.0,Loss,1.0,False,True,True
2c2d26e4-aa2b-44a1-8b8b-a7a2f8343d19,ccedebb9-64af-42b4-bca1-e01d0b2c1ef5,Shivani Manjanna / Prarthana Prathap,Steisha Buddhala / Amy Bundhel,1-8,8-1,2.0,Loss,1.0,False,True,True
5628a034-5e39-451b-9fa2-779238ac0d53,ccedebb9-64af-42b4-bca1-e01d0b2c1ef5,Shivani Manjanna / Prarthana Prathap,Shivani Manjanna / Prarthana Prathap,8-2,8-2,1.0,Win,1.0,True,True,True
881a2820-3902-4ef5-b05a-9c2ebee3c4a3,cdd858a3-1533-4a7b-bf8b-1b94f0f3b868,Adit Patel / Kavin Vendan,Adit Patel / Kavin Vendan,8-2,8-2,1.0,Win,1.0,True,True,True
4679b382-8cae-4ac8-99b8-427f869ad967,cdd858a3-1533-4a7b-bf8b-1b94f0f3b868,Adit Patel / Kavin Vendan,Swaraj Deshmukh / Kaivalya Kalamse,8-6,6-8,2.0,Win,2.0,False,True,True
f0abf730-1ec1-4a0c-9005-c63fa90bd30a,cdd858a3-1533-4a7b-bf8b-1b94f0f3b868,Adit Patel / Kavin Vendan,Adit Patel / Kavin Vendan,5-9,5-9,1.0,Loss,2.0,True,True,True
b6294123-9662-414d-8695-a657ae6acb81,ce5800f0-729e-44e9-a12d-a83a5b771244,Muhammed Saleem V / Arun Ratnakaran,John Paul / Falib Jaleel,7-8,8-7,2.0,Loss,1.0,False,True,True
7f7470be-59ba-4fb9-b76f-bd5bb2c52c36,ce5800f0-729e-44e9-a12d-a83a5b771244,Muhammed Saleem V / Arun Ratnakaran,Sanal K M / Nigel Paul,8-3,3-8,2.0,Win,2.0,False,True,True
888b3286-4d38-42e6-a6ec-a50c9c076ff7,ce5800f0-729e-44e9-a12d-a83a5b771244,Muhammed Saleem V / Arun Ratnakaran,Pranav Erinjery / Aldrith Fernandez,0-9,9-0,2.0,Loss,1.0,False,True,True
ca1f6e45-f25e-432e-b7c6-0ae9f58d19e5,ce749702-5f83-4cd5-b821-45aeaf7f9848,Neville Wadia / Kabir Anand,Neville Wadia / Kabir Anand,8-0,8-0,1.0,Win,1.0,True,True,True
485491bb-b924-4c9f-84f3-abcd5d9e7f33,ce749702-5f83-4cd5-b821-45aeaf7f9848,Neville Wadia / Kabir Anand,Neville Wadia / Kabir Anand,8-3,8-3,1.0,Win,1.0,True,True,True
59e6f032-1ac8-4ef7-8d4d-de658e4c23f7,ce749702-5f83-4cd5-b821-45aeaf7f9848,Neville Wadia / Kabir Anand,Neville Wadia / Kabir Anand,3-9,3-9,1.0,Loss,2.0,True,True,True
bda9fa26-bb02-40cb-a84d-75aff8122619,cebed5c0-9f8f-4458-aaa4-0ee2b6f25f10,Mehul Bansal / Vaibhav Sahni,Mehul Bansal / Vaibhav Sahni,8-5,8-5,1.0,Win,1.0,True,True,True
4c8546dd-c950-4fae-a79a-df9f01fb2f63,cebed5c0-9f8f-4458-aaa4-0ee2b6f25f10,Mehul Bansal / Vaibhav Sahni,Mehul Bansal / Vaibhav Sahni,8-4,8-4,1.0,Win,1.0,True,True,True
7911d391-0ff8-4ecc-9489-832f6cac8b81,cebed5c0-9f8f-4458-aaa4-0ee2b6f25f10,Mehul Bansal / Vaibhav Sahni,Mehul Bansal / Vaibhav Sahni,3-9,3-9,1.0,Loss,2.0,True,True,True
abbe0a20-2e6c-4dad-a383-e91315342dd7,cf4e6dfa-ee51-4ee3-8b1c-cd6173e3955f,Sandeep Louis / Vivek Venugopal,Rajiv Dutt / Mahesh Shinde,6-8,8-6,2.0,Loss,1.0,False,True,True
aec0d41f-15dc-4d8d-9679-aae89ba81453,cf4e6dfa-ee51-4ee3-8b1c-cd6173e3955f,Sandeep Louis / Vivek Venugopal,Sandeep Louis / Vivek Venugopal,1-8,1-8,1.0,Loss,2.0,True,True,True
6cb85dab-0ff4-449d-a241-89b8999588ad,cf4e6dfa-ee51-4ee3-8b1c-cd6173e3955f,Sandeep Louis / Vivek Venugopal,Arun Chery Jacob / Abhilash Joshi,4-8,8-4,2.0,Loss,1.0,False,True,True
3ca860b8-c09e-4375-8b44-2659949f3da6,cf8b7d94-b472-4c15-b10e-a112da1d3143,Sanya Khan / Sonia Rathee,Sanya Khan / Sonia Rathee,8-2,8-2,1.0,Win,1.0,True,True,True
2bdb9416-b055-4eab-8850-09fcb562eb10,cf8b7d94-b472-4c15-b10e-a112da1d3143,Sanya Khan / Sonia Rathee,Sanya Khan / Sonia Rathee,8-5,8-5,1.0,Win,1.0,True,True,True
f8843aa6-9b39-4e76-ae47-ff1629d0e2b8,cf8b7d94-b472-4c15-b10e-a112da1d3143,Sanya Khan / Sonia Rathee,Sanya Khan / Sonia Rathee,"6-0, 6-0","6-0, 6-0",1.0,Win,1.0,True,True,True
bb31b30c-aad7-488f-adcd-8ff41ab394c3,cf8b7d94-b472-4c15-b10e-a112da1d3143,Sanya Khan / Sonia Rathee,Sanya Khan / Sonia Rathee,"6-2, 6-1","6-2, 6-1",1.0,Win,1.0,True,True,True
b8bdcbc0-af73-4e96-9922-3ca9f8bb1870,cff6eb07-908a-4412-9f28-3ab5692a2977,Hamir Desai / Arun Hemdev,Syed Imran Yusoof / Kunal Premnarayen,0-8,8-0,2.0,Loss,1.0,False,True,True
eebe308f-da47-497a-a88b-e0b05b560710,cff6eb07-908a-4412-9f28-3ab5692a2977,Hamir Desai / Arun Hemdev,Aditya Maheshwari / Anand kothari,0-8,8-0,2.0,Loss,1.0,False,True,True
269f15b0-6e4a-431f-904a-50f70936517d,d08e2513-3bf5-441c-aace-831129099cc4,Adit Patel / Kavin Vendan,Adit Patel / Kavin Vendan,7-8,7-8,1.0,Loss,2.0,True,True,True
d81ae8bc-41ae-4634-83fc-619c77e3c65e,d08e2513-3bf5-441c-aace-831129099cc4,Adit Patel / Kavin Vendan,Aditya Jagtap / Krishiv Patel,0-8,8-0,2.0,Loss,1.0,False,True,True
42d526cf-abfc-45ea-a2d5-9b40721e31c1,d08e2513-3bf5-441c-aace-831129099cc4,Adit Patel / Kavin Vendan,Adit Patel / Kavin Vendan,8-5,8-5,1.0,Win,1.0,True,True,True
881a2820-3902-4ef5-b05a-9c2ebee3c4a3,d08e2513-3bf5-441c-aace-831129099cc4,Adit Patel / Kavin Vendan,Adit Patel / Kavin Vendan,8-2,8-2,1.0,Win,1.0,True,True,True
4679b382-8cae-4ac8-99b8-427f869ad967,d08e2513-3bf5-441c-aace-831129099cc4,Adit Patel / Kavin Vendan,Swaraj Deshmukh / Kaivalya Kalamse,8-6,6-8,2.0,Win,2.0,False,True,True
f0abf730-1ec1-4a0c-9005-c63fa90bd30a,d08e2513-3bf5-441c-aace-831129099cc4,Adit Patel / Kavin Vendan,Adit Patel / Kavin Vendan,5-9,5-9,1.0,Loss,2.0,True,True,True
39eb1f5f-d217-49a6-8600-469f9433a67b,d0b617f9-dfee-470a-9b18-020c2c90521e,Pooja Kharat / Shabri Agarwal,Tammana Kalra / Anmol Malhotra,8-4,4-8,2.0,Win,2.0,False,True,True
0c28fe55-77aa-493f-9927-458dd5c0b139,d0b617f9-dfee-470a-9b18-020c2c90521e,Pooja Kharat / Shabri Agarwal,Mansi Malhotra / Rubani Sidhu,3-8,8-3,2.0,Loss,1.0,False,True,True
1ca64bf6-afd9-4913-98c6-03dfccac1dcf,d0b617f9-dfee-470a-9b18-020c2c90521e,Pooja Kharat / Shabri Agarwal,Pooja Kharat / Shabri Agarwal,4-8,4-8,1.0,Loss,2.0,True,True,True
f80a7c18-5b62-4194-a70c-01ccae2bc161,d1274dd2-48b5-46b9-9049-6a6bcc38fd2e,Aryan Hemdev / Porus Shroff,Aryan Hemdev / Porus Shroff,8-3,8-3,1.0,Win,1.0,True,True,True
828509a6-8087-4f22-aec9-e14d1755fef3,d1274dd2-48b5-46b9-9049-6a6bcc38fd2e,Aryan Hemdev / Porus Shroff,Aryan Hemdev / Porus Shroff,8-1,8-1,1.0,Win,1.0,True,True,True
21531498-a30e-4829-8692-652b9a4bb49f,d1274dd2-48b5-46b9-9049-6a6bcc38fd2e,Aryan Hemdev / Porus Shroff,Aryan Hemdev / Porus Shroff,8-3,8-3,1.0,Win,1.0,True,True,True
eac2866a-f6d4-4013-82c2-4d2101bb37a4,d1274dd2-48b5-46b9-9049-6a6bcc38fd2e,Aryan Hemdev / Porus Shroff,Swaraj D / Kaivalya Kalamse,9-4,4-9,2.0,Win,2.0,False,True,True
ff025360-1780-4fb5-a40e-7652fa86f6b8,d1274dd2-48b5-46b9-9049-6a6bcc38fd2e,Aryan Hemdev / Porus Shroff,Taran Mundkar / Samar Malhotra,"4-6, 4-6","6-4, 6-4",2.0,Loss,1.0,False,True,True
2c1ee55d-2e7e-42e2-84e7-88ba0c2c8231,d195aee3-c907-47fb-a0fa-ee78cb4af2f8,Saurav Kankaria / Nikhil Khemka,Vijay Chhabria / Rupen Jhaveri,5-8,8-5,2.0,Loss,1.0,False,True,True
d7903731-3e77-4474-8c8c-2585961c5dfb,d195aee3-c907-47fb-a0fa-ee78cb4af2f8,Saurav Kankaria / Nikhil Khemka,Sandip Sabharwal / Saurabh Vijewargia,8-2,2-8,2.0,Win,2.0,False,True,True
08bbaa2c-1ca5-49ee-b723-6da4838c65d3,d195aee3-c907-47fb-a0fa-ee78cb4af2f8,Saurav Kankaria / Nikhil Khemka,Karan Mehrotra / James Darbar,8-1,1-8,2.0,Win,2.0,False,True,True
151ea7c7-0045-4d19-b1d9-810c5fbc4ba8,d195aee3-c907-47fb-a0fa-ee78cb4af2f8,Saurav Kankaria / Nikhil Khemka,Aditya Maheshwari / Akshay Jalan,"4-6, 4-6","6-4, 6-4",2.0,Loss,1.0,False,True,True
124e740f-52cb-4729-913f-57c9639504ed,d2d7929c-5515-4860-bcc3-871b25fdf56e,Aashna Sanghvi / Ashni Kothari,Sahitra Ghurye / Ashwita Hosbettu,5-8,8-5,2.0,Loss,1.0,False,True,True
e31f7636-99d0-44f9-acf2-2c5c8793f9cf,d2d7929c-5515-4860-bcc3-871b25fdf56e,Aashna Sanghvi / Ashni Kothari,Aashna Sanghvi / Ashni Kothari,4-8,4-8,1.0,Loss,2.0,True,True,True
c2dc1105-a267-423e-a981-719c1cb7f2af,d4d1cf44-7849-4baa-b956-c56e4613995b,Aryaman Jajodia / Ankit Agarwal,Shashank Mittal / Tanay Gabhawala,3-8,8-3,2.0,Loss,1.0,False,True,True
a9af1cfe-b257-4c08-a6a4-d3d0f14ee75a,d4d1cf44-7849-4baa-b956-c56e4613995b,Aryaman Jajodia / Ankit Agarwal,Adit Patel / Abhishek Gupta,7-8,8-7,2.0,Loss,1.0,False,True,True
d653aa4a-ecc7-4f6c-95da-ee9657d4109e,d4d1cf44-7849-4baa-b956-c56e4613995b,Aryaman Jajodia / Ankit Agarwal,Rahul Motwani / Aryan Goveas,1-8,8-1,2.0,Loss,1.0,False,True,True
4679b382-8cae-4ac8-99b8-427f869ad967,d53736bd-2d26-4977-9d4f-edb8ddc49ffb,Swaraj Deshmukh / Kaivalya Kalamse,Swaraj Deshmukh / Kaivalya Kalamse,6-8,6-8,1.0,Loss,2.0,True,True,True
30936912-272f-46a2-8756-3da8c56140d8,d53736bd-2d26-4977-9d4f-edb8ddc49ffb,Swaraj Deshmukh / Kaivalya Kalamse,Saish Shelar / Mihir Akolkar,9-7,7-9,2.0,Win,2.0,False,True,True
3299e9e4-93f1-44c7-bc08-760b8d5152f2,d53736bd-2d26-4977-9d4f-edb8ddc49ffb,Swaraj Deshmukh / Kaivalya Kalamse,Aditya Jagtap / Krishiv Patel,"3-6, 2-6","6-3, 6-2",2.0,Loss,1.0,False,True,True
bee905cc-e47d-4c29-b6d9-d925c36c8855,d53d58f6-276e-46d7-b68f-122f5cffc310,Sagar Patodia / Ronak Bhojani,R S Abhishek / Siddharth Satheesan,1-8,8-1,2.0,Loss,1.0,False,True,True
cfc9092d-1105-4510-a717-d1d9d7659bd7,d53d58f6-276e-46d7-b68f-122f5cffc310,Sagar Patodia / Ronak Bhojani,Rahul Chandwani / Rahul Khanna,0-8,8-0,2.0,Loss,1.0,False,True,True
d93ac3f6-2602-46e2-bd76-c9a34866b375,d53d58f6-276e-46d7-b68f-122f5cffc310,Sagar Patodia / Ronak Bhojani,Sagar Patodia / Ronak Bhojani,0-8,0-8,1.0,Loss,2.0,True,True,True
db80f37c-293f-4942-9259-f686be89bae5,d55bd4eb-f316-443e-bc77-b4223089bb9b,Rishabh Kalokhe / Kriday Sethi,Rishabh Kalokhe / Kriday Sethi,8-6,8-6,1.0,Win,1.0,True,True,True
7dd225a1-76ce-4dcb-b102-551b8cd04203,d55bd4eb-f316-443e-bc77-b4223089bb9b,Rishabh Kalokhe / Kriday Sethi,Rishabh Kalokhe / Kriday Sethi,4-8,4-8,1.0,Loss,2.0,True,True,True
2129de25-2b68-4bda-b4b4-ff52efbca0ee,d55bd4eb-f316-443e-bc77-b4223089bb9b,Rishabh Kalokhe / Kriday Sethi,Tejas Shevde / Nishad Shevde,5-8,8-5,2.0,Loss,1.0,False,True,True
aa3e59d6-bc58-4f54-a7cf-cf6454e989b7,d55bd4eb-f316-443e-bc77-b4223089bb9b,Rishabh Kalokhe / Kriday Sethi,Tammineedi Jayanth / Vineeth Mutyala,5-9,9-5,2.0,Loss,1.0,False,True,True
707023f9-626f-40d4-8eda-736dd09b2736,d5e77120-edf1-4cae-b40a-26c7256c3252,Vikaas Chhabria / Vedanth P Patel,Vikaas Chhabria / Vedanth P Patel,6-8,6-8,1.0,Loss,2.0,True,True,True
9eaec017-cb19-4cae-833d-df112e51bba0,d5e77120-edf1-4cae-b40a-26c7256c3252,Vikaas Chhabria / Vedanth P Patel,Siddhant Gupta / Aman Makan,0-8,8-0,2.0,Loss,1.0,False,True,True
36afdf01-332e-4b31-acb7-193c0f9954ae,d5e77120-edf1-4cae-b40a-26c7256c3252,Vikaas Chhabria / Vedanth P Patel,Royce Raju Beena / James Joseph,8-7,7-8,2.0,Win,2.0,False,True,True
fe082a67-50ea-42d5-b22b-cc0470bcf762,d647ebc2-b81c-41ed-a991-3bdac08e4f0b,Muhammed Ajmal / Aravind Kannan,Rajveer Patel / Arnav Tanna,8-4,4-8,2.0,Win,2.0,False,True,True
d4b43a95-3bc9-4068-9d0d-14704e48cdf9,d647ebc2-b81c-41ed-a991-3bdac08e4f0b,Muhammed Ajmal / Aravind Kannan,Muhammed Ajmal / Aravind Kannan,8-0,8-0,1.0,Win,1.0,True,True,True
100aa0c0-037b-400a-aa27-fc201862d829,d647ebc2-b81c-41ed-a991-3bdac08e4f0b,Muhammed Ajmal / Aravind Kannan,Muhammed Ajmal / Aravind Kannan,8-2,8-2,1.0,Win,1.0,True,True,True
03e3d1fe-fea2-4898-a94f-770efe9d8f00,d647ebc2-b81c-41ed-a991-3bdac08e4f0b,Muhammed Ajmal / Aravind Kannan,Muhammed Ajmal / Aravind Kannan,9-2,9-2,1.0,Win,1.0,True,True,True
65e45209-0e5a-43e3-9fb6-c442bec81708,d647ebc2-b81c-41ed-a991-3bdac08e4f0b,Muhammed Ajmal / Aravind Kannan,Muhammed Ajmal / Aravind Kannan,5-9,5-9,1.0,Loss,2.0,True,True,True
adbb6c00-a8ba-4375-9587-69d1cca2a654,d7b11e8a-e252-4721-9b62-227fb11e43c2,Shraddha Damani / Tulsi Mehta,Shraddha Damani / Tulsi Mehta,"6-4, 6-2","6-4, 6-2",1.0,Win,1.0,True,True,True
28f4312c-10ea-4d70-805d-6b5fe710c7c9,d7b11e8a-e252-4721-9b62-227fb11e43c2,Tulsi Mehta / Shraddha Damani,Tulsi Mehta / Shraddha Damani,8-7,8-7,1.0,Win,1.0,True,True,True
2b77c1ce-c2e4-487c-a079-61227a691ddc,d7b11e8a-e252-4721-9b62-227fb11e43c2,Tulsi Mehta / Shraddha Damani,Tulsi Mehta / Shraddha Damani,8-7,8-7,1.0,Win,1.0,True,True,True
6d276a24-c698-41fb-b910-4930ede83bc4,d7b11e8a-e252-4721-9b62-227fb11e43c2,Tulsi Mehta / Shraddha Damani,Steisha Buddhala / Amy Bundhel,6-8,8-6,2.0,Loss,1.0,False,True,True
f9d168cf-619d-4ea6-a787-587c9b750da9,d7b11e8a-e252-4721-9b62-227fb11e43c2,Tulsi Mehta / Shraddha Damani,Vaibhavi Deshmukh / Namita Bal,"6-4, 3-6, 7-6","4-6, 6-3, 6-7(1-7)",2.0,Win,2.0,False,True,True
6eba4cbb-edc5-4695-aa10-5242efd44d7f,d7b11e8a-e252-4721-9b62-227fb11e43c2,Tulsi Mehta / Shraddha Damani,Steisha Buddhala / Amy Bundhel,"3-6, 7-5, 4-6","6-3, 5-7, 6-4",2.0,Loss,1.0,False,True,True
